Datetime,Open,High,Low,Close,Adj Close,Volume
2020-10-02 09:30:00-04:00,421.3900146484375,439.1300048828125,417.75,438.43670654296875,438.43670654296875,22317174
2020-10-02 10:30:00-04:00,438.41009521484375,438.5299072265625,429.760009765625,430.3599853515625,430.3599853515625,7239006
2020-10-02 11:30:00-04:00,430.3500061035156,431.7799987792969,421.1099853515625,425.2994079589844,425.2994079589844,10799887
2020-10-02 12:30:00-04:00,425.2799987792969,428.6698913574219,420.1199951171875,420.4599914550781,420.4599914550781,8068481
2020-10-02 13:30:00-04:00,420.4949951171875,423.6400146484375,418.010009765625,419.6499938964844,419.6499938964844,8281755
2020-10-02 14:30:00-04:00,419.5799865722656,420.95001220703125,417.6600036621094,418.4700012207031,418.4700012207031,6812547
2020-10-02 15:30:00-04:00,418.510009765625,420.2099914550781,415.0,415.2698974609375,415.2698974609375,5418719
2020-10-05 09:30:00-04:00,423.3500061035156,433.6400146484375,421.2200012207031,427.32330322265625,427.32330322265625,15145290
2020-10-05 10:30:00-04:00,427.3699951171875,430.2998962402344,423.1000061035156,424.2825012207031,424.2825012207031,6619764
2020-10-05 11:30:00-04:00,424.4100036621094,425.79998779296875,420.1636962890625,425.3949890136719,425.3949890136719,5293703
2020-10-05 12:30:00-04:00,425.3931884765625,425.5,421.25,422.32000732421875,422.32000732421875,3716441
2020-10-05 13:30:00-04:00,422.3699951171875,424.1499938964844,419.3299865722656,420.0115966796875,420.0115966796875,4313565
2020-10-05 14:30:00-04:00,420.0282897949219,426.45001220703125,419.8500061035156,425.36700439453125,425.36700439453125,5486038
2020-10-05 15:30:00-04:00,425.42999267578125,426.260009765625,424.2500915527344,425.5,425.5,2862003
2020-10-06 09:30:00-04:00,425.0,428.7799072265625,416.7500915527344,416.8699951171875,416.8699951171875,11946218
2020-10-06 10:30:00-04:00,416.8800048828125,420.5,413.20001220703125,415.13690185546875,415.13690185546875,7019266
2020-10-06 11:30:00-04:00,415.10009765625,422.159912109375,414.760009765625,421.7799987792969,421.7799987792969,6301555
2020-10-06 12:30:00-04:00,421.8299865722656,421.8598937988281,417.1000061035156,419.7575988769531,419.7575988769531,4264491
2020-10-06 13:30:00-04:00,419.760009765625,422.42999267578125,419.19000244140625,420.8226013183594,420.8226013183594,3347463
2020-10-06 14:30:00-04:00,420.80010986328125,423.3500061035156,406.04998779296875,414.7099914550781,414.7099914550781,10714724
2020-10-06 15:30:00-04:00,414.6000061035156,415.9800109863281,411.4599914550781,413.95001220703125,413.95001220703125,3840854
2020-10-07 09:30:00-04:00,419.8699951171875,423.0,414.32000732421875,414.4483947753906,414.4483947753906,9847481
2020-10-07 10:30:00-04:00,414.4482116699219,421.1700134277344,413.8450012207031,419.8949890136719,419.8949890136719,6201498
2020-10-07 11:30:00-04:00,419.95001220703125,425.4800109863281,418.6199951171875,422.8023986816406,422.8023986816406,5616848
2020-10-07 12:30:00-04:00,422.81298828125,429.5,422.6401062011719,428.4100036621094,428.4100036621094,7815184
2020-10-07 13:30:00-04:00,428.4429016113281,429.8999938964844,425.3599853515625,427.8550109863281,427.8550109863281,6008424
2020-10-07 14:30:00-04:00,427.80010986328125,428.25,425.6300048828125,426.1549987792969,426.1549987792969,3592388
2020-10-07 15:30:00-04:00,426.17120361328125,426.9700012207031,424.07000732421875,425.19000244140625,425.19000244140625,2507214
2020-10-08 09:30:00-04:00,438.44000244140625,439.0,431.30999755859375,434.1300048828125,434.1300048828125,13545547
2020-10-08 10:30:00-04:00,434.0799865722656,435.7699890136719,430.25,431.30999755859375,431.30999755859375,6064451
2020-10-08 11:30:00-04:00,431.3006896972656,433.510009765625,428.6600036621094,433.0245056152344,433.0245056152344,5196361
2020-10-08 12:30:00-04:00,433.0849914550781,434.9299011230469,431.3800048828125,431.8800048828125,431.8800048828125,4065444
2020-10-08 13:30:00-04:00,431.92999267578125,432.4599914550781,429.04998779296875,430.8999938964844,430.8999938964844,3722761
2020-10-08 14:30:00-04:00,430.9187927246094,431.0299987792969,426.5899963378906,427.7181091308594,427.7181091308594,4269008
2020-10-08 15:30:00-04:00,427.7244873046875,428.0,425.29998779296875,425.9200134277344,425.9200134277344,2572393
2020-10-09 09:30:00-04:00,430.1300048828125,432.82000732421875,426.5,429.2687072753906,429.2687072753906,8743904
2020-10-09 10:30:00-04:00,429.26959228515625,433.8399963378906,429.15008544921875,432.1787109375,432.1787109375,5335544
2020-10-09 11:30:00-04:00,432.1701965332031,434.58990478515625,432.0,432.4700012207031,432.4700012207031,4018971
2020-10-09 12:30:00-04:00,432.489990234375,433.3825988769531,431.4599914550781,433.0,433.0,2512773
2020-10-09 13:30:00-04:00,433.0400085449219,433.989990234375,432.3999938964844,433.06500244140625,433.06500244140625,2834847
2020-10-09 14:30:00-04:00,433.0199890136719,433.5,431.3100891113281,433.3999938964844,433.3999938964844,2127202
2020-10-09 15:30:00-04:00,433.385009765625,433.9700012207031,432.32000732421875,433.9599914550781,433.9599914550781,2423061
2020-10-12 09:30:00-04:00,442.0,445.8500061035156,438.5799865722656,441.3800048828125,441.3800048828125,10737080
2020-10-12 10:30:00-04:00,441.3855895996094,443.4997863769531,439.05999755859375,440.7398986816406,440.7398986816406,4851762
2020-10-12 11:30:00-04:00,440.6300048828125,443.70001220703125,439.6700134277344,443.20001220703125,443.20001220703125,4138947
2020-10-12 12:30:00-04:00,443.2900085449219,444.8900146484375,441.8800048828125,443.57818603515625,443.57818603515625,3908974
2020-10-12 13:30:00-04:00,443.5588073730469,448.44000244140625,443.25,448.1400146484375,448.1400146484375,5314825
2020-10-12 14:30:00-04:00,448.1400146484375,448.739990234375,443.18011474609375,444.6549987792969,444.6549987792969,5372609
2020-10-12 15:30:00-04:00,444.6400146484375,444.70001220703125,441.510009765625,442.0,442.0,2937245
